"gender","age","nationality","education_ISCED","in_paid_work","religion","ideology_left_right","gen_imm_escape","gen_imm_work","gen_imm_study","gen_imm_family_war","gen_imm_marriage","gen_imm_ess_good_bad","gen_imm_ess_jobs","gen_imm_ess_welfare","gen_imm_ess_safety","imm_anger","imm_fear","imm_hope","imm_sympathy","imm_size","eu_nat_identity","free_move_protect_jobs","free_move_protect_services","gen_know_switzerland","gen_know_ep","gen_know_party","mig_know_free_move","mig_know_schengen","mig_know_asylum","mig_know_syrians","gen_know_sum","mig_know_sum","gen_know_prop","mig_know_prop","W1_EX1","W1_EX2","W2_EX1","W2_EX2","W2_CC","WEIGHT","WEIGHTEX1","WEIGHTEX2","education_binary","gen_imm_sum","know_score_general","know_score_imm","know_score_general_binary","know_score_imm_binary","ps_value_general","weight.ATE_general","ps_value_imm","weight.ATE_imm"
"female",73,"uk","7","0","3",5,4,5,5,3,4,10,10,7,1,2,6,6,5,20,2,3,4,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1.0268,1.028,0.9963,1,21,0.230219397408275,-0.504331780470674,0,0,0.560900674278524,2.27738905851636,0.475729369976906,1.90741182651401
"male",63,"germany","3","1","3",9,2,4,4,2,3,6,2,0,10,7,7,1,1,8,4,5,4,1,1,1,1,0,1,1,3,3,1,0.75,NA,NA,NA,NA,2,1,1,1,0,15,0.729090370818878,1.14645059101092,1,1,0.550000809245711,1.81817914299332,0.560916737859575,1.78279579214544
"female",57,"spain","6","1","1",5,4,1,4,3,3,4,1,6,9,4,6,1,3,10,1,2,3,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,0.8797,0.8705,0.8269,1,15,0.729090370818878,-0.504331780470674,1,0,0.424278767366355,2.35694094759289,0.422976037301961,1.73303028062165
"female",60,"poland","7","0","2",3,5,5,5,5,5,10,10,10,1,1,1,6,6,10,1,1,1,1,1,1,1,1,0,1,3,3,1,0.75,NA,NA,NA,NA,2,1,1,1,1,25,0.729090370818878,0.543292489902306,1,1,0.392779834625086,2.54595555027542,0.367638792855744,2.72006115631107
"male",48,"spain","6","0","1",4,4,4,4,4,4,7,7,8,5,1,1,2,2,20,2,1,2,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,0.9752,0.9689,0.9802,1,20,0.729090370818878,1.14645059101092,1,1,0.533630299842271,1.87395655811819,0.430126367885386,2.32489815706082
"female",56,"sweden","5","1","1",0,5,2,5,5,5,8,5,3,6,1,3,5,6,10,3,5,5,1,0,0,1,0,0,1,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,0.966,0.9541,0.9164,0,22,-0.155671114193257,0.543292489902306,0,1,0.360004114802329,1.56251004596871,0.366640972967268,2.72746385082628
"female",59,"spain","4","0","2",5,4,4,4,4,4,7,10,8,5,1,1,4,4,14,3,2,3,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,1,1,1,0,20,0.729090370818878,-0.504331780470674,1,0,0.257256861856256,3.8871655075959,0.341419529108305,1.51841732969402
"male",53,"spain","7","1","2",8,2,2,4,2,4,6,6,2,2,2,2,4,3,10,1,3,2,1,1,1,1,1,0,1,3,3,1,0.75,NA,NA,NA,NA,2,1.0787,1.0795,1.0732,1,14,0.729090370818878,0.543292489902306,1,1,0.584867934618586,1.70978769874286,0.510708941764816,1.9580624465755
"female",59,"spain","5","1","1",0,5,5,5,5,5,10,10,5,5,1,1,6,6,1,1,1,1,0,1,1,1,1,0,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,0,25,-0.605208346226583,-0.504331780470674,0,0,0.375362833299718,1.60092939279072,0.3763786650132,1.60353718498288
"male",61,"spain","2","0","2",6,4,4,4,4,4,4,6,6,7,1,1,5,5,100,4,3,3,1,0,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,1,1,1,0,20,0.230219397408275,-0.941440527749612,0,0,0.320702196033146,1.47210839511089,0.398736990707241,1.66316567715726
"male",54,"spain","7","0","1",4,1,4,3,2,4,2,3,2,7,4,4,4,3,10,1,4,4,1,0,1,1,1,0,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.9261,0.9203,0.9213,1,14,0.230219397408275,-0.504331780470674,0,0,0.586000543209762,2.41546210652801,0.448337613513898,1.81270288585316
"female",80,"spain","5","0","2",5,3,4,4,4,4,5,5,5,4,2,3,2,3,5,2,2,2,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,1.2,1.2016,1.1513,0,19,0.729090370818878,1.14645059101092,1,1,0.429274957442,2.32950928691225,0.452693393032169,2.20900065119559
"female",75,"spain","4","0","2",4,4,5,5,4,5,10,8,2,6,1,3,5,5,5,1,2,2,0,0,1,1,1,0,1,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,1.2,1.2016,1.1513,0,23,-0.94861939049062,0.543292489902306,0,1,0.328828068655252,1.48993119839862,0.383298106994836,2.60893539976046
"female",57,"spain","4","1","1",5,3,5,4,4,5,8,6,8,5,3,5,5,4,5,3,3,4,0,0,1,0,1,0,0,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,1.1192,1.1214,1.0801,0,21,-0.94861939049062,-0.941440527749612,0,0,0.301870005842484,1.43239798944145,0.376879079652821,1.60482495025659
"male",48,"spain","5","1","5",0,5,5,5,5,5,10,10,10,1,1,1,7,7,30,1,2,2,1,0,1,1,1,1,1,2,4,0.666666666666667,1,NA,NA,NA,NA,2,0.9289,0.9317,0.941,0,25,0.230219397408275,1.14645059101092,0,1,0.413735261393174,1.7057140471664,0.41784822084939,2.39321349261038
"female",53,"spain","5","1","1",5,4,4,4,4,4,8,7,10,5,1,1,6,6,15,3,1,1,1,0,1,1,1,0,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.9513,0.9437,0.9324,0,20,0.230219397408275,-0.504331780470674,0,0,0.351258033423506,1.5414449064813,0.405357339765012,1.68168223854781
"male",32,"spain","3","1","5",5,3,3,3,3,3,5,5,5,5,5,4,5,4,25,3,3,3,0,0,0,0,0,1,1,1,1,0.333333333333333,0.25,NA,1,NA,NA,2,1.027,1.0242,1,0,15,-1.35759211319193,0.75718841640067,0,1,0.245427037348025,1.32525289070187,0.377129082347517,2.65161199920011
"female",55,"spain","6","1","2",6,5,5,4,5,5,10,9,7,10,1,3,7,7,90,3,3,1,1,0,1,1,1,0,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,0.8797,0.8705,0.8269,1,24,0.230219397408275,-0.504331780470674,0,0,0.382456026199164,1.6193178824906,0.416217382818104,1.71296638606219
"male",61,"spain","6","1","1",5,5,5,5,5,5,10,6,5,8,1,1,6,5,15,1,2,2,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,0.9204,0.912,0.8972,1,25,0.729090370818878,-0.504331780470674,1,0,0.635775517093565,1.57288220938655,0.520340839275246,2.08481372166232
"male",32,"sweden","3","1","66",6,3,3,4,3,3,6,6,7,6,4,3,5,6,20,5,4,4,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,1.0136,1.0418,1.1615,0,16,-1.35759211319193,-0.941440527749612,0,0,0.265089629480647,1.36071014931156,0.337298923644803,1.50897597073468
"male",32,"sweden","2","1","5",9,4,4,4,4,4,8,6,6,8,5,5,6,6,80,4,4,4,1,0,0,0,0,0,1,2,0,0.666666666666667,0,NA,NA,NA,NA,2,1.0136,1.0418,1.1615,0,20,-0.155671114193257,0.19884063021269,0,0,0.185761616112723,1.22814156122913,0.373100352554004,1.59515163882134
"female",51,"uk","6","1","5",5,4,4,4,4,4,5,3,3,10,5,5,4,4,70,5,5,5,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1.0313,1.0362,1.0206,1,20,0.230219397408275,-0.504331780470674,0,0,0.308188300769089,1.44548003613079,0.40033008005091,1.66758406038592
"female",69,"uk","3","0","3",5,3,3,3,3,2,1,0,0,7,5,1,4,4,70,4,5,5,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1,1,1,0,14,-0.94861939049062,-0.941440527749612,0,0,0.35567170000255,1.55200384649248,0.422336994194305,1.73111310565102
"female",58,"poland","4","0","5",5,4,4,4,4,4,5,0,0,10,6,7,1,3,0,1,4,4,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1,1,1,0,20,-0.94861939049062,-0.941440527749612,0,0,0.211135765178317,1.26764524978882,0.345245848899706,1.52729081338321
"male",27,"sweden","4","1","3",6,3,3,3,3,3,5,7,6,7,2,2,4,5,40,4,3,3,1,0,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,1,1,1,0,15,0.230219397408275,-0.941440527749612,0,0,0.38420656255759,1.62392117095844,0.401057672642746,1.66960983440986
"female",59,"sweden","2","1","1",5,2,4,1,3,3,0,0,0,10,6,5,1,3,60,5,5,5,0,0,1,1,1,0,1,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,1,1,1,0,13,-0.94861939049062,0.543292489902306,0,1,0.212741777563779,1.27023125513435,0.346610128917526,2.88508591229872
"female",48,"germany","3","1","1",3,2,4,2,2,2,3,3,2,6,4,4,3,3,20,3,3,3,1,0,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,1,1,1,0,12,0.230219397408275,-0.941440527749612,0,0,0.234166716078546,1.30576722244232,0.33455760024859,1.50275966841543
"male",52,"uk","3","0","5",4,4,4,4,4,3,8,6,5,4,1,2,5,5,20,2,3,4,0,0,1,1,1,0,0,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,1,1,1,0,19,-0.94861939049062,-0.504331780470674,0,0,0.306029096093247,1.44098260369482,0.399938425283737,1.66649564333935
"female",66,"spain","1","0","2",5,3,3,4,3,4,2,0,1,8,4,4,4,4,15,2,4,4,1,1,1,1,0,0,0,3,2,1,0.5,NA,NA,NA,NA,2,1,1,1,0,17,0.729090370818878,-0.504331780470674,1,0,0.216360168857788,4.62192281175975,0.264596798957734,1.35979826927967
"female",40,"uk","6","1","1",2,4,5,4,4,4,8,7,5,5,1,2,4,5,30,4,4,4,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,1,21,0.230219397408275,-0.504331780470674,0,0,0.332619485351389,1.49839556002998,0.338495041930598,1.5117044669151
"female",59,"hungary","3","0","2",5,4,3,4,4,3,4,0,2,9,4,4,3,1,17,2,3,1,0,0,1,1,1,0,0,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,1,1,1,0,NA,-0.94861939049062,-0.504331780470674,0,0,0.231932382688285,1.30196870361501,0.346465160458465,1.53014030698274
"female",23,"uk","6","1","1",0,4,4,4,4,4,8,7,10,4,3,3,3,5,20,2,1,1,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1,1,1,1,20,-0.94861939049062,-0.941440527749612,0,0,0.253144846447271,1.33894771327891,0.271225472809624,1.37216651061512
"female",49,"uk","2","1","1",5,3,3,3,3,3,4,4,3,5,5,4,3,4,25,3,5,5,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,1,NA,2,1,1,1,0,15,-1.35759211319193,-0.941440527749612,0,0,0.178183186451196,1.21681618520526,0.315831407592051,1.46162804182588
"female",24,"uk","6","1","1",5,5,5,5,5,5,5,5,5,5,1,1,3,6,40,1,1,2,0,0,0,1,0,1,1,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,1,1,1,1,25,-1.35759211319193,1.14645059101092,0,1,0.262699291210319,1.35629870971039,0.316621407397712,3.15834614032868
"female",67,"uk","2","0","2",10,1,1,2,1,1,0,0,0,10,7,1,1,1,38,5,5,5,0,1,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,0,6,-0.605208346226583,-0.504331780470674,0,0,0.202570429593096,1.25402924234391,0.377646654782542,1.60680424984393
"male",36,"sweden","5","1","1",1,5,5,5,5,5,10,10,10,0,1,1,7,7,10,1,1,4,0,0,1,0,0,1,1,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,1,1,1,0,25,-0.94861939049062,0.75718841640067,0,1,0.441270910236711,1.78977615148633,0.390003449235358,2.5640798868846
"male",48,"germany","6","1","3",3,1,4,4,1,4,0,1,0,10,7,1,1,1,10,5,2,2,1,1,1,0,1,0,1,3,2,1,0.5,NA,NA,NA,NA,2,1,1,1,1,14,0.729090370818878,0.19884063021269,1,0,0.624145972044954,1.60218930312663,0.490009652238416,1.96082142414878
"male",43,"hungary","3","1","1",2,5,3,5,5,4,10,10,10,3,1,1,7,7,10,1,1,1,1,0,1,1,1,1,1,2,4,0.666666666666667,1,NA,NA,NA,NA,2,1,1,1,0,22,0.230219397408275,1.14645059101092,0,1,0.371354897019303,1.59072264344149,0.386554033236786,2.58696046093883
"male",45,"romania","4","0","4",10,5,5,5,5,5,10,10,10,7,7,7,7,7,40,1,1,1,0,0,1,1,1,0,1,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,1,1,1,0,25,-0.94861939049062,0.543292489902306,0,1,0.190550582490273,1.23540764668965,0.364520008472747,2.74333363534628
"female",47,"poland","7","1","2",5,5,5,5,5,5,10,10,10,0,1,1,7,7,0,1,1,1,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,1,1,1,1,25,0.729090370818878,-0.504331780470674,1,0,0.358862474755167,2.78658280078531,0.377531181197286,1.60650617315008
"male",50,"germany","6","1","1",5,5,4,5,5,4,4,5,1,10,4,4,4,4,24,3,3,3,0,0,1,1,1,1,1,1,4,0.333333333333333,1,NA,NA,NA,NA,2,1,1,1,1,23,-0.94861939049062,1.14645059101092,0,1,0.578062345829666,2.37001839043335,0.482128522811591,2.07413573909376
"male",54,"sweden","6","1","3",8,1,5,1,1,2,2,3,1,10,2,5,1,2,12,5,5,5,1,1,1,1,0,0,0,3,2,1,0.5,NA,NA,NA,NA,2,1,1,1,1,10,0.729090370818878,-0.504331780470674,1,0,0.660880639253632,1.51313253952991,0.561835862104075,2.28224976330109
"male",65,"poland","7","0","1",4,5,5,5,5,4,10,8,10,3,1,1,7,7,1,1,1,1,1,1,0,1,1,0,1,3,2,1,0.5,NA,NA,NA,NA,2,1,1,1,1,24,0.231583256036239,0.543292489902306,0,1,0.643297924948077,2.80346000189216,0.486387107849883,2.05597554676272
"female",62,"poland","7","1","1",5,5,5,5,5,5,9,10,10,5,1,1,6,5,2,1,2,1,1,0,1,1,1,1,1,2,4,0.666666666666667,1,NA,NA,NA,NA,2,1,1,1,1,25,0.230219397408275,1.14645059101092,0,1,0.471400193646981,1.89179032603005,0.4376943799647,2.28469920057153
"male",43,"uk","7","1","2",3,4,4,4,4,4,10,10,10,3,1,1,6,7,10,5,4,4,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,1,20,0.230219397408275,0.543292489902306,0,1,0.523647450106886,2.09928549815548,0.425227614507051,2.35168170147947
"female",37,"germany","4","1","1",5,4,4,5,5,5,5,7,8,10,7,7,7,7,20,5,5,4,1,1,1,1,1,0,0,3,3,1,0.75,NA,NA,NA,NA,2,1,1,1,0,23,0.729090370818878,-0.504331780470674,1,0,0.217743456070972,4.59256052073526,0.314134341738194,1.45801147492106
"female",73,"spain","8","1","2",7,5,5,5,5,5,8,9,5,4,3,3,6,5,10,2,3,4,0,1,1,1,0,1,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,1,25,-0.605208346226583,0.0848716597143804,0,0,0.522607120580379,2.09471075734462,0.481254692754743,1.92772828213212
"female",60,"poland","7","1","1",4,4,4,4,4,4,10,10,10,5,1,1,5,6,0,1,2,2,1,1,1,1,0,0,0,3,2,1,0.5,NA,NA,NA,NA,2,1,1,1,1,20,0.729090370818878,-0.504331780470674,1,0,0.459054393441761,2.17839108891323,0.420831003820996,1.72661176029341
"male",35,"uk","6","1","2",7,5,5,5,5,5,10,10,10,5,2,2,7,6,20,5,4,5,0,0,1,1,1,0,1,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,1,1,1,1,25,-0.94861939049062,0.543292489902306,0,1,0.465107796965776,1.86953557058303,0.440541580557806,2.2699332915041
"female",55,"poland","3","1","2",10,4,4,4,4,4,9,9,8,8,1,2,4,6,30,2,4,3,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,2,1,1,1,0,20,-1.35759211319193,-0.941440527749612,0,0,0.244687695951069,1.32395565998249,0.414820613652167,1.70887769345586
"male",64,"poland","7","1","1",4,4,4,4,4,4,8,8,10,3,1,1,3,3,2,2,1,1,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,1,20,0.230219397408275,-0.504331780470674,0,0,0.667779248518225,3.01004677022668,0.518145422857536,2.07531493408299
"female",39,"spain","4","1","1",5,3,3,5,3,3,5,1,1,7,1,1,2,4,40,4,4,5,1,1,1,1,1,1,0,3,4,1,1,NA,NA,NA,NA,2,1,1,1,0,17,0.729090370818878,0.0848716597143804,1,0,0.225339004939862,4.4377581247724,0.320155657467349,1.47092494183986
"male",61,"uk","2","1","3",9,3,3,3,3,3,1,1,0,10,4,7,2,2,10,5,4,5,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,0,15,0.230219397408275,0.543292489902306,0,1,0.445139509386997,1.80225483147162,0.508938079622344,1.96487557138984
"female",45,"germany","4","0","1",5,3,2,5,5,1,4,0,0,8,7,7,3,1,12,5,5,4,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,0,16,0.230219397408275,0.543292489902306,0,1,0.225629457156047,1.29137143611817,0.307757550378621,3.24931102021622
"male",35,"romania","3","0","4",10,5,5,5,5,5,10,10,10,10,1,3,5,7,2,5,5,5,0,0,1,1,1,0,1,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,1,1,1,0,25,-0.94861939049062,0.543292489902306,0,1,0.1413865196775,1.16466841357347,0.337946123007424,2.95905155265838
"male",66,"romania","6","1","5",0,4,4,5,4,5,9,9,6,6,4,1,4,5,5,1,1,1,1,0,1,1,0,1,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,1,22,0.230219397408275,0.0848716597143804,0,0,0.566615441643529,2.30741954395494,0.483916009183165,1.93766909610438
"female",24,"germany","3","0","1",1,5,5,5,5,5,10,5,9,5,1,1,7,7,9,1,1,1,1,1,1,1,0,0,1,3,2,1,0.5,NA,NA,NA,NA,2,1,1,1,0,25,0.729090370818878,0.543292489902306,1,1,0.135273705116479,7.39241968081628,0.223680503720602,4.47066232133084
"male",33,"romania","3","1","4",10,1,5,3,3,3,10,10,10,0,1,1,7,7,50,5,5,5,0,0,0,0,0,0,0,1,0,0.333333333333333,0,NA,NA,1,NA,2,1,1,1,0,15,-1.35759211319193,-0.941440527749612,0,0,0.152207226381588,1.17953352649134,0.363713124292866,1.57161814612105
"female",30,"poland","7","1","2",9,5,5,4,4,5,10,8,8,9,6,6,6,6,0,4,4,5,1,1,1,1,1,0,1,3,3,1,0.75,NA,1,NA,NA,2,1,1,1,1,23,0.729090370818878,0.543292489902306,1,1,0.282443731983832,3.54052820707398,0.360719437302253,2.77223763565057
"male",46,"romania","3","1","4",5,5,5,5,5,5,10,10,10,0,1,1,7,4,40,1,5,5,0,0,0,1,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1,1,1,0,25,-1.35759211319193,-0.504331780470674,0,0,0.188620708114644,1.23246921630987,0.358076068875608,1.55781698035218
"female",47,"romania","3","1","4",5,3,3,5,4,4,5,3,6,8,2,6,6,6,30,5,1,1,0,0,0,1,1,0,1,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,1,1,1,0,NA,-1.35759211319193,0.543292489902306,0,1,0.0987499902106532,1.10957002955676,0.287780173363772,3.4748745485532
"male",68,"poland","7","0","1",2,3,4,5,3,4,7,7,7,5,1,1,1,4,1,1,1,2,1,1,0,1,1,0,0,3,2,1,0.5,NA,NA,NA,NA,2,1,1,1,1,19,0.231583256036239,-0.504331780470674,0,0,0.655795982751739,2.90525371549844,0.476311230334518,1.90953111451821
"male",44,"romania","6","1","4",7,2,3,4,3,5,4,5,5,5,6,6,6,6,30,4,3,4,1,0,0,1,1,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,1,17,-0.155671114193257,0.543292489902306,0,1,0.305434707421164,1.43974945290906,0.411062626516297,2.43271933640592
"female",51,"romania","2","1","5",0,5,5,5,5,5,6,10,5,10,1,7,1,7,5,1,2,1,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,0,25,0.230219397408275,-0.504331780470674,0,0,0.13195374253853,1.15201233967003,0.276784303539998,1.38271335217806
"female",53,"hungary","3","0","1",5,3,1,5,3,2,0,0,0,10,1,7,4,3,40,1,5,1,1,0,1,1,1,1,1,2,4,0.666666666666667,1,NA,NA,NA,NA,2,1,1,1,0,14,0.230219397408275,1.14645059101092,0,1,0.232521005025137,1.3029672558436,0.336921170828311,2.96805332102322
"female",66,"uk","2","0","3",6,4,3,3,3,5,7,0,0,6,7,7,5,4,60,4,5,4,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,0,18,0.230219397408275,0.543292489902306,0,1,0.262765142778626,1.35641985753222,0.378673405752083,2.64079807245481
"male",81,"uk","6","0","3",8,3,2,4,4,4,4,2,3,7,5,1,4,5,8,5,5,4,1,1,1,1,0,1,0,3,3,1,0.75,NA,NA,NA,NA,2,1,1,1,1,17,0.729090370818878,0.0848716597143804,1,0,0.756090422505553,1.32259313203065,0.618455049935712,2.62092316994762
"male",67,"sweden","5","0","1",9,4,2,2,4,2,4,4,3,6,1,1,1,1,80,4,4,3,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,1,1,1,0,14,0.729090370818878,1.14645059101092,1,1,0.589250798126684,1.69707025120568,0.542636702843795,1.84285359755303
"male",30,"spain","6","1","2",6,5,5,5,5,5,8,7,8,7,5,4,6,6,20,5,2,2,1,1,1,1,1,1,1,3,4,1,1,NA,NA,NA,NA,2,1,1,1,1,25,0.729090370818878,1.14645059101092,1,1,0.436472619186397,2.29109446055068,0.413501379155284,2.4183716195647
"female",71,"sweden","3","0","1",6,5,5,4,5,4,9,9,9,6,1,2,6,6,4,2,1,1,1,1,1,1,0,1,1,3,3,1,0.75,NA,NA,NA,NA,2,1,1,1,0,23,0.729090370818878,1.14645059101092,1,1,0.311709422848276,3.20811604237819,0.404735843260285,2.47074731989304
"male",63,"hungary","4","0","2",7,2,1,1,1,1,0,0,0,10,7,7,4,4,0,4,1,1,1,0,1,1,1,0,0,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,0,6,0.230219397408275,-0.504331780470674,0,0,0.453433613976759,1.82960391559366,0.454394510249004,1.8328261331395
"female",36,"romania","3","0","4",10,4,4,4,4,4,10,10,6,6,3,4,4,5,63,1,3,3,0,0,1,1,0,0,0,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,1,1,1,0,20,-0.94861939049062,-0.504331780470674,0,0,0.0720234053361735,1.07761338567194,0.269940238726657,1.36975087937436
"female",53,"uk","2","0","1",5,4,4,4,4,4,6,6,5,6,2,2,4,4,40,4,3,3,0,0,1,1,0,0,0,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,1,1,1,0,20,-0.94861939049062,-0.504331780470674,0,0,0.17206136493129,1.20781898276436,0.297680492751851,1.42385337396968
"female",57,"germany","2","1","2",3,4,4,4,4,4,5,6,7,7,1,2,3,4,50,3,2,2,1,0,1,0,0,0,0,2,1,0.666666666666667,0.25,NA,NA,NA,NA,2,1,1,1,0,20,0.230219397408275,-0.941440527749612,0,0,0.182556602647202,1.22332629175108,0.313280321565746,1.45619825877138
"male",77,"germany","2","0","2",5,4,3,4,4,4,7,7,7,5,3,4,4,4,20,3,2,2,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,0,19,0.230219397408275,0.543292489902306,0,1,0.400408875335143,1.66780320599134,0.442917840241745,2.25775507135635
"male",70,"spain","6","1","2",8,3,4,4,3,3,6,4,5,8,2,3,4,4,33,3,3,3,0,0,1,0,0,0,0,1,1,0.333333333333333,0.25,NA,NA,NA,NA,2,1,1,1,1,17,-0.94861939049062,-0.941440527749612,0,0,0.653980571248191,2.89001112916487,0.571665104044031,2.33462183315271
"female",24,"poland","6","1","2",9,3,4,4,3,4,6,6,6,5,4,4,6,6,6,3,4,4,0,1,1,1,1,0,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,1,18,-0.605208346226583,0.543292489902306,0,1,0.241384592117547,1.31819099587145,0.343848883846271,2.90825431455256
"male",67,"germany","3","1","2",8,3,3,3,3,3,7,8,9,9,1,2,7,6,20,3,3,3,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,0,15,0.230219397408275,-0.504331780470674,0,0,0.475066103509386,1.90500176628979,0.51925408659031,2.08010088511726
"male",28,"uk","7","1","2",6,5,4,3,4,4,7,6,5,5,3,3,5,6,40,2,3,2,1,0,1,1,1,0,1,2,3,0.666666666666667,0.75,NA,NA,NA,NA,2,1,1,1,1,20,0.230219397408275,0.543292489902306,0,1,0.445482261080271,1.80336881908977,0.404492328792829,2.47223477138469
"male",43,"uk","6","1","3",9,4,5,3,5,4,8,9,9,7,6,6,7,7,6,4,4,5,0,0,1,1,0,0,1,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,1,1,1,1,21,-0.94861939049062,0.543292489902306,0,1,0.606005060799278,2.53810366708935,0.534128197284324,1.87220971497913
"female",49,"uk","6","1","6",7,5,4,4,4,4,8,7,8,8,3,5,5,5,50,4,3,3,1,1,1,1,0,0,0,3,2,1,0.5,NA,NA,NA,NA,2,1,1,1,1,21,0.729090370818878,-0.504331780470674,1,0,0.362003404771784,2.76240495757333,0.362289927099819,1.56811071754315
"male",34,"uk","3","1","1",8,4,5,4,4,5,9,9,8,8,6,6,5,5,70,4,3,3,0,0,1,1,1,0,1,1,3,0.333333333333333,0.75,NA,NA,NA,NA,2,1,1,1,0,22,-0.94861939049062,0.543292489902306,0,1,0.333781058252224,1.50100805806658,0.415630365058489,2.40598398016294
"male",64,"germany","4","1","2",7,4,4,4,4,4,7,7,7,7,2,2,5,4,20,2,2,2,1,1,1,1,1,0,1,3,3,1,0.75,NA,NA,NA,NA,2,1,1,1,0,20,0.729090370818878,0.543292489902306,1,1,0.491423261236573,2.03490570935468,0.492988637314167,2.02844431759738
"female",56,"germany","2","1","1",5,5,5,5,5,5,8,9,9,3,2,2,5,5,30,3,3,3,1,0,1,1,0,0,0,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,0,25,0.230219397408275,-0.504331780470674,0,0,0.201886423013397,1.25295450276093,0.337226135427117,1.50881024954784
"male",75,"spain","6","0","2",7,4,4,4,4,4,7,7,5,8,1,4,3,3,22,2,2,2,0,0,1,1,0,0,0,1,2,0.333333333333333,0.5,NA,NA,NA,NA,2,1,1,1,1,20,-0.94861939049062,-0.504331780470674,0,0,0.648087438454662,2.84161496142321,0.543922607404846,2.19261032499296
"male",48,"germany","4","1","1",3,1,1,4,1,1,0,0,0,10,7,7,1,1,5,4,5,5,1,0,1,1,0,0,1,2,2,0.666666666666667,0.5,NA,NA,NA,NA,2,1,1,1,0,8,0.230219397408275,0.543292489902306,0,1,0.432033879137347,1.76066839775787,0.407662593401916,2.45300897405148
